text,label
"The converse is also true: If A is invertible, it has n pivots. In an extreme case that",gauss elim
A−1. Expecting A−1 to get smaller as A gets bigger is often wrong.,computations
"vector” like pb. This Gram-Schmidt process produces orthogonal rows, with volume =",determinants
0x = b has no solution unless b = 0. The column space of the 1 by 1 zero,vector spaces
"9. Show that max|λ| is not a true norm, by ﬁnding 2 by 2 counterexamples to λmax(A+",computations
8. Suppose the only solution to Ax = 0 (m equations in n unknowns) is x = 0. What is,vector spaces
detQn blows up. How do you know this can’t happen to Qn?,determinants
0 0 1 2 3,vector spaces
"intersect at the solution. Also, add one more line—the graph of the new second",gauss elim
A and D (and also A−1):,gauss elim
"what would be the stopping test on r, and what rules would choose the column of N",linear_prog
are especially important. They satisfy aTb = 0—they are perpendicular to a and their,orthogonality
by ﬁnding the constraints on b that turn the third equation into 0 = 0 (after elimina-,vector spaces
"of A contains 1s, and the second column contains the times ti. Therefore ATA contains",orthogonality
2u + 2v + 5w =,gauss elim
"47. If A+iB is a Hermitian matrix (A and B are real), show that",eigenvec_val
algorithm 1. To take the lengths in order is algorithm 2. To sweep through all the trees,linear_prog
detA = ai1Ci1 +ai2Ci2 +···+ainCin.,determinants
"that A must have independent columns.) In the reverse order A = S′Q, the matrix S′ is",pos_def_matrices
"to be nonzero, without changing the order of the equations. That is the best case, with",gauss elim
"we might have m equations and n unknowns. Then A is rectangular, with m rows and n",gauss elim
"part. The output is Av = (2,2)+(−2,2) = (0,4)",vector spaces
(c) If R is the reduced form rref(A) then RT is rref(AT).,vector spaces
u − v − w =,gauss elim
Because of the orthogonality xT,pos_def_matrices
Chapter 8 Linear Programming and Game Theory,linear_prog
ber of square roots (the painful part of Gram-Schmidt). The result is a set of orthonormal,orthogonality
algebra. The ﬁrst half gave the dimensions of the four subspaces. including the fact that,orthogonality
13. Find the reduced row echelon forms R and the rank of these matrices:,vector spaces
A. Find a solution to ATy = 0 and describe all other vectors in the left nullspace of,vector spaces
"To be “feasible,” the vector x must satisfy x ≥ 0 and Ax ≥ b. The optimal vector x∗ is the",linear_prog
between the primal and dual problems. The simplex method applies equally well to a,linear_prog
"λ1 = 1, then the ﬁrst term in the formula will be dominant. The other λ k",eigenvec_val
"like (ATA)−1, and this coupling is given by the ill-conditioned Hilbert matrix. On the",orthogonality
nation steps; L and U are the right matrices to solve Ax = b. In fact A could be thrown,gauss elim
1.6 Inverses and Transposes,gauss elim
This section is summarized by a table of parallels between real and complex.,eigenvec_val
3.18 If the orthonormal vectors q1 = (2,orthogonality
1 3 1 2,vector spaces
1.8 How are the rows of EA related to the rows of A in the following cases?,gauss elim
a “right-handed” system into a “left-handed” system. So we were wrong if we suggested,orthogonality
"The simplex method notices no difference between x and w, so we simplify:",linear_prog
�� has Ib = b,gauss elim
The diagonal entries must be real; they are unchanged by conjugation. Each off-diagonal,eigenvec_val
also produce sparse matrices A. You could think of ﬁnite elements as a systematic way,pos_def_matrices
29. Second assumption behind least squares: The m errors ei are independent with,orthogonality
Here is a curious pair of alternatives. It is impossible for a subspace S and its or-,linear_prog
for every b if and only if the columns span Rm. Then A has a right-inverse C,vector spaces
"For a determinant of order n, this splitting gives n smaller determinants (minors) of order",determinants
A simple least-squares problem is the estimate �x of a patient’s weight from two obser-,orthogonality
"3.22 What point on the plane x+y−z = 0 is closest to b = (2,1,0)?",orthogonality
Then U has independent columns.,vector spaces
"More than just vectors, subspaces can also be perpendicular. We will discover, so",orthogonality
1x1 + c2λ k,eigenvec_val
for partial differential equations that overrelaxation (and other ideas) will be important.,computations
vector v in V is orthogonal to every vector w in W: vTw = 0 for all v and w.,orthogonality
roots of the pivots give D =,pos_def_matrices
val dx is stretched to (dx/du)du—when u replaces x in a single integral—so the volume,determinants
notice that every Gauss-Jordan step is a multiplication on the left by an elementary,gauss elim
"below it is also zero. If A were square, this would signal that the matrix was singular.",vector spaces
"roots of the square roots, 1 and −1, i and −i. The number i will satisfy i4 = 1 because",orthogonality
minimizing ∥Ax−b∥ is the same as minimizing ∥Σy−UTb∥. Now Σ is diagonal and we,pos_def_matrices
"Saddle points at (0,0)",pos_def_matrices
"pretty good. Working in single precision, a typical computer might make roundoff errors",computations
"necessary to orthogonalize A by Gram-Schmidt, instead of computing with ATA.",computations
"of A are exchanged, so are the same two rows of AB, and the sign of d changes",determinants
is ﬁxed: A0 = 0. They must be represented by matrices. Using the natural basis,vector spaces
"row and column, from the grounded node, outside the 3 by 3 matrix:",vector spaces
invertible case Σ is deﬁnite and so is S.,pos_def_matrices
41. Give two reasons why the matrix exponential eAt is never singular:,eigenvec_val
Properties of the Determinant,determinants
"For the concept of a vector space, we start immediately with the most important",vector spaces
"a Markov matrix, except now λn may not equal 1. The scaling factor λ k",computations
times the triangular system,gauss elim
"by CA−1 and subtract from the second row, to ﬁnd the “Schur complement” S:",gauss elim
The ratio c = λmax/λmin is the condition number of a positive deﬁnite matrix,computations
"determinant all remain the same. For eigenvalues, the basic operation was a similarity",pos_def_matrices
"sequences, the number of exchanges is odd. The assertion is that an even number of",determinants
"9. (a) If y = (1,1,1,1), show that c = (1,0,0,0) satisﬁes F4c = y.",orthogonality
"gested, and everything depends on the size and the properties of A (and on the number",computations
The next three problems are about applications of (Ax)Ty = xT(ATy).,gauss elim
It is surprising that ∂r/∂x = ∂x/∂r. The product JJ−1 = I gives the chain rule,determinants
eAt times eAT equals,eigenvec_val
the sum of the two column vectors we started with. But the nullspace of B contains the,vector spaces
"For f = (x+y)2, the valley runs along the line x+y = 0.",pos_def_matrices
"For a proper deﬁnition of the condition number, we look back at equation (3). We",computations
8. (c1 +c2)x = c1x+c2x.,vector spaces
2. Spanning a subspace.,vector spaces
Linear Programming and Game Theory,linear_prog
"the (3,2) entry of P32P21Ak. After n−1 rotations, we have R0:",computations
"long as M is positive deﬁnite, the generalized eigenvalue problem Ax = −λMx behaves",pos_def_matrices
"pseudoinverse) has b13 = b23 = 0. This is a “uniqueness case,” when the rank is r = n.",vector spaces
A = LU: The n by n case,gauss elim
"entry lower down in the same column, then a row exchange is carried out. The nonzero",gauss elim
"bound (nonnegativity constraint) moves upwards. We know that r ≥ 0, and economics",linear_prog
"2, and x = 3",gauss elim
p = �xa = aTb,orthogonality
"satisﬁes the usual rule eΛ(t+T) = eΛteΛT, because",eigenvec_val
"Since no feasible y can make yb larger than cx, our y that achieves this value is opti-",linear_prog
6. Write the 6 by 4 incidence matrix A for the second graph in the ﬁgure. The vector,vector spaces
A projection matrix takes the whole space onto a lower-,vector spaces
"The nonzero rows of any echelon matrix U must be independent. Furthermore, if we",vector spaces
Projection Matrix of Rank 1,orthogonality
y = 1 and x = 1,gauss elim
"Example 4. When the measurement times average to zero, ﬁtting a straight line leads to",orthogonality
diagonal of Λ (real),eigenvec_val
(Ax)Ty = xTATy = xT(ATy).,orthogonality
goes to U =,gauss elim
the data. These matrix equations and the corresponding differential equations are in our,vector spaces
"1 1], and write B as the sum of a symmetric matrix and a skew-symmetric",gauss elim
"We don’t know each ai j, but we know the shape of A (it is m by n). The second vector",vector spaces
eAt = SeΛtS−1 =,eigenvec_val
general solution is a combination of these two normal modes. Our particular solution is,eigenvec_val
"2 + 0 < 4. Similarly, the diet",linear_prog
"That is correct but not beautiful. By substituting cost ±isint for eit and e−it, real num-",eigenvec_val
"vectors that are only half as long. The ﬁrst step is to divide c itself, by separating its",orthogonality
", choose b and c so that both of the feasible",linear_prog
"number of equations. We have n equations in n unknowns, starting with n = 2:",gauss elim
are r nonzero λ’s and r perfect squares in yTΛy = λ1y2,pos_def_matrices
"linear system. The matrix in our example had three rows and four columns, but the third",vector spaces
two equations will be zero. Then,pos_def_matrices
An orthogonal matrix is a square matrix with orthonormal columns.2 Then,orthogonality
"For the original example Ax = b = (b1,b2,b3), apply to both sides the operations that",vector spaces
and the other to ﬁnd the new entries along the row. There are n−1 rows underneath the,gauss elim
"3.20 True or false: If the vectors x and y are orthogonal, and P is a projection, then Px",orthogonality
"Since we started with A and ended with U, the reader is certain to ask: Do we have",vector spaces
"a systematic procedure for ﬁnding all the eigenvalues. In fact, the QR method is now",computations
2.1 Vector Spaces and Subspaces,vector spaces
(c) The 3 by 4 matrix with aij = (−1)j.,vector spaces
"equations, recognizing that you could solve them without a course in linear algebra.",gauss elim
"(b) Construct a matrix whose left nullspace contains y = (1,5).",vector spaces
y1 = .9y0 +.2z0,eigenvec_val
"With this formula, we can solve wn = 1. It becomes einθ = 1, so that nθ must carry",orthogonality
What happens if all right-hand sides are zero? Is there any nonzero choice of right-,gauss elim
28. A and B are symmetric across the diagonal (because 4 = 4). Find their triple factor-,gauss elim
the three solutions. L and U can be updated instead of recomputed.,linear_prog
(ATA)−1�TAT = A(ATA)−1AT = P.,orthogonality
"The determinant is just the product of the diagonal entries. It is zero if λ = 1, λ = 3",eigenvec_val
"This is the ﬁnite difference matrix with the 1, −2, 1 pattern. The right side Au approaches",eigenvec_val
